approved_for_scrape,suggested_decision,decision_reason,barcode,name,brand,query,card_text,image_alt,image_url_raw
NO,REVIEW,cheese_needs_review,7290005992872,צפתית פרח במים 5%,,גבינה צפתית,"צפתית פרח במים 5%
גד | 1000 גרם
‏70.00 ‏₪
‏7.00 ‏₪ / 100 גרם
פרוסות גבינה בסגנון אמריקאי 23% בטעם אדם 200 גרם
טוסטי | 200 גרם
‏21.40 ‏₪
‏10.70 ‏₪ / 100 גרם
גבינה מותכת מחלב עיזים 23% פרומעז 200 גרם
תנובה | 200 גרם
‏28.50 ‏₪
‏14.25 ‏₪ / 100 גרם",צפתית פרח במים 5%,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005992872_1.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005992872_1.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005992872_1.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290012901355,ארוחת מקרוני עם רוטב על בסיס גבינה דודלס 206 גרם,,גבינה 5%,"ארוחת מקרוני עם רוטב על בסיס גבינה דודלס 206 גרם
דודלס | 206 גרם
‏10.90 ‏₪
‏5.29 ‏₪ / 100 גרם",ארוחת מקרוני עם רוטב על בסיס גבינה דודלס 206 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290012901355_s1_1509-10-2020_23-01-06.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290012901355_s1_1509-10-2020_23-01-06.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290012901355_s1_1509-10-2020_23-01-06.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290013117212,בורקס פילו גבינה 600 גרם,,גבינה 5%,"בורקס פילו גבינה 600 גרם
מעדנות | 600 גרם
‏21.90 ‏₪
‏3.65 ‏₪ / 100 גרם",בורקס פילו גבינה 600 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290013117212_s1_1510-13-2024_12-48-10.jpg&w=384&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290013117212_s1_1510-13-2024_12-48-10.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290013117212_s1_1510-13-2024_12-48-10.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290006271655,בורקס גבינה מיני,,גבינה 5%,"בורקס גבינה מיני
מעדנות | 800 גרם
2 יח' ב- ‏35 ₪
בכפוף לתנאי המבצע
‏27.90 ‏₪
‏3.49 ‏₪ / 100 גרם",בורקס גבינה מיני,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290006271655_s1_1507-27-2021_08-09-20.jpg&w=384&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290006271655_s1_1507-27-2021_08-09-20.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290006271655_s1_1507-27-2021_08-09-20.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290005431920,עוגת גבינה פירורים לייט 78 גרם,,גבינה 5%,"עוגת גבינה פירורים לייט 78 גרם
עדן קינוחים | 78 גרם
‏7.60 ‏₪
‏9.74 ‏₪ / 100 גרם",עוגת גבינה פירורים לייט 78 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005431920_s1_1511-13-2025_14-27-38.jpg&w=384&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005431920_s1_1511-13-2025_14-27-38.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005431920_s1_1511-13-2025_14-27-38.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290005431913,עוגת גבינה פירורים 92 גרם,,גבינה 5%,"עוגת גבינה פירורים 92 גרם
עדן קינוחים | 92 גרם
‏7.60 ‏₪
‏8.26 ‏₪ / 100 גרם",עוגת גבינה פירורים 92 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005431913_s1_1511-13-2025_14-46-06.jpg&w=384&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005431913_s1_1511-13-2025_14-46-06.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005431913_s1_1511-13-2025_14-46-06.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290000131504,בורקס גבינה יוחננוף 800 גרם,,גבינה 5%,"בורקס גבינה יוחננוף 800 גרם
יוחננוף | 800 גרם
2 יח' ב- ‏25 ₪
‏13.90 ‏₪
‏1.74 ‏₪ / 100 גרם",בורקס גבינה יוחננוף 800 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000131504_s104-28-2026_08-44-46.jpg&w=384&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000131504_s104-28-2026_08-44-46.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000131504_s104-28-2026_08-44-46.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290014218321,בורקס יפו גבינה 600 גרם,,גבינה 5%,"בורקס יפו גבינה 600 גרם
מעדנות | 600 גרם
2 יח' ב- ‏30 ₪
‏18.90 ‏₪
‏3.15 ‏₪ / 100 גרם",בורקס יפו גבינה 600 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290014218321_s1_1505-19-2021_06-03-25.jpg&w=384&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290014218321_s1_1505-19-2021_06-03-25.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290014218321_s1_1505-19-2021_06-03-25.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290002327073,בורקס גבינה 800 גרם,,גבינה 5%,"בורקס גבינה 800 גרם
שלושת האופים | 800 גרם
‏17.90 ‏₪
‏2.24 ‏₪ / 100 גרם",בורקס גבינה 800 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002327073_s106-27-2022_08-37-11.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002327073_s106-27-2022_08-37-11.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002327073_s106-27-2022_08-37-11.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290002487364,בורקס פילו גבינה וזיתים,,גבינה 5%,"בורקס פילו גבינה וזיתים
שלושת האופים | 700 גרם
2 יח' ב- ‏30 ₪
‏16.90 ‏₪
‏2.41 ‏₪ / 100 גרם",בורקס פילו גבינה וזיתים,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002487364_s101-05-2021_14-36-49.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002487364_s101-05-2021_14-36-49.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002487364_s101-05-2021_14-36-49.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290004230944,מקלות בורקס פילו גבינה,,גבינה 5%,"מקלות בורקס פילו גבינה
שלושת האופים | 600 גרם
2 יח' ב- ‏30 ₪
‏16.90 ‏₪
‏2.82 ‏₪ / 100 גרם",מקלות בורקס פילו גבינה,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004230944_s101-05-2021_14-22-41.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004230944_s101-05-2021_14-22-41.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004230944_s101-05-2021_14-22-41.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290004128432,פתיתים מיוחדים לפיצה עם גבינה חצי קשה קולקשן 500 גרם,,גבינה 5%,"פתיתים מיוחדים לפיצה עם גבינה חצי קשה קולקשן 500 גרם
שף לבן | 500 גרם
‏24.90 ‏₪
‏4.98 ‏₪ / 100 גרם",פתיתים מיוחדים לפיצה עם גבינה חצי קשה קולקשן 500 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004128432_s1_1511-24-2024_11-21-32.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004128432_s1_1511-24-2024_11-21-32.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004128432_s1_1511-24-2024_11-21-32.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290002327912,מיני בורקס גבינה 700 גרם,,גבינה 5%,"מיני בורקס גבינה 700 גרם
שלושת האופים | 700 גרם
‏17.90 ‏₪
‏2.56 ‏₪ / 100 גרם",מיני בורקס גבינה 700 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002327912_s106-26-2022_14-24-49.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002327912_s106-26-2022_14-24-49.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002327912_s106-26-2022_14-24-49.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290010757909,בורקס גבינה ללא גלוטן,,גבינה 5%,"בורקס גבינה ללא גלוטן
מאפיית אריאל שחף בר | 500 גרם
‏21.90 ‏₪
‏4.38 ‏₪ / 100 גרם",בורקס גבינה ללא גלוטן,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290010757909_s1_1501-04-2022_19-01-17.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290010757909_s1_1501-04-2022_19-01-17.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290010757909_s1_1501-04-2022_19-01-17.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290002775010,בורקס פילו גבינה מיני,,גבינה 5%,"בורקס פילו גבינה מיני
שלושת האופים | 650 גרם
2 יח' ב- ‏30 ₪
‏16.90 ‏₪
‏2.60 ‏₪ / 100 גרם",בורקס פילו גבינה מיני,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002775010_s101-05-2021_14-46-55.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002775010_s101-05-2021_14-46-55.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290002775010_s101-05-2021_14-46-55.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290117385616,פוף לבבות גבינה 40 גר,,גבינה 5%,"פוף לבבות גבינה 40 גר
פוף | 40 גרם
3 יח' ב- 10 ₪
‏3.90 ‏₪
‏9.75 ‏₪ / 100 גרם",פוף לבבות גבינה 40 גר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290117385616_s109-25-2025_07-18-45.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290117385616_s109-25-2025_07-18-45.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290117385616_s109-25-2025_07-18-45.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,,גבינה חצי קשה נעם 9%,,גבינה 9%,"גבינה חצי קשה נעם 9%
מעדניה חלבית | 1000 גרם
‏83.00 ‏₪
‏8.30 ‏₪ / 100 גרם",גבינה חצי קשה נעם   9%,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F0%2Fd%2F0d9d6f7fd971e1bd5e42d7cfc4deae762e6cf513e09798889103ab787629d6fa.jpeg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F0%2Fd%2F0d9d6f7fd971e1bd5e42d7cfc4deae762e6cf513e09798889103ab787629d6fa.jpeg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F0%2Fd%2F0d9d6f7fd971e1bd5e42d7cfc4deae762e6cf513e09798889103ab787629d6fa.jpeg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290102393718,חלומי בקר 28% גבינה צוריאל 200 גרם,,גבינה 28%,"חלומי בקר 28% גבינה צוריאל 200 גרם
משק צוריאל | 200 גרם
‏23.90 ‏₪
‏11.95 ‏₪ / 100 גרם",חלומי בקר 28% גבינה צוריאל 200 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729010239371805-26-2025_09-28-12.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729010239371805-26-2025_09-28-12.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729010239371805-26-2025_09-28-12.jpg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,,גבינה חצי קשה נעם 28%,,גבינה 28%,"גבינה חצי קשה נעם 28%
מעדניה חלבית | 1000 גרם
‏52.30 ‏₪
‏5.23 ‏₪ / 100 גרם",גבינה חצי קשה נעם 28%,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fe%2Fb%2Feb24910b8043b23b6c74e80d6a67c4b8d3fe9612f29b864f2452defe1dbaa02c.jpeg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fe%2Fb%2Feb24910b8043b23b6c74e80d6a67c4b8d3fe9612f29b864f2452defe1dbaa02c.jpeg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fe%2Fb%2Feb24910b8043b23b6c74e80d6a67c4b8d3fe9612f29b864f2452defe1dbaa02c.jpeg&w=384&q=75 2x"
NO,REVIEW,cheese_needs_review,7290017065168,גבינה כחולה 30% 100 גרם,,גבינה 30%,"גבינה כחולה 30% 100 גרם
גד | 100 גרם
‏19.90 ‏₪
‏19.90 ‏₪ / 100 גרם",גבינה כחולה 30% 100 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290017065168_s1_1508-03-2022_21-49-56.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290017065168_s1_1508-03-2022_21-49-56.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290017065168_s1_1508-03-2022_21-49-56.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:גבינה לבנה,7290010945481,גבינה לבנה 5% 500 גרם - מחיר בפיקוח ממשלתי,,גבינה 5%,"גבינה לבנה 5% 500 גרם - מחיר בפיקוח ממשלתי
טרה | 500 גרם
‏11.62 ‏₪
‏2.32 ‏₪ / 100 גרם",גבינה לבנה 5% 500 גרם - מחיר בפיקוח ממשלתי,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001094548111-27-2022_09-31-46.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001094548111-27-2022_09-31-46.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001094548111-27-2022_09-31-46.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:גבינה לבנה,7290000048185,גבינה לבנה 5% מהדרין 250 גרם - מחיר בפיקוח ממשלתי,,גבינה 5%,"גבינה לבנה 5% מהדרין 250 גרם - מחיר בפיקוח ממשלתי
גבינות תנובה | 250 גרם
‏5.81 ‏₪
‏2.32 ‏₪ / 100 גרם",גבינה לבנה 5% מהדרין 250 גרם - מחיר בפיקוח ממשלתי,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000048185_s1_1505-19-2021_08-59-26.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000048185_s1_1505-19-2021_08-59-26.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000048185_s1_1505-19-2021_08-59-26.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:גבינה לבנה,7290002824640,גבינה לבנה 5% סקי 250 גרם - מחיר בפיקוח ממשלתי,,גבינה 5%,"גבינה לבנה 5% סקי 250 גרם - מחיר בפיקוח ממשלתי
סקי | 250 גרם
‏5.81 ‏₪
‏2.32 ‏₪ / 100 גרם",גבינה לבנה 5% סקי 250 גרם - מחיר בפיקוח ממשלתי,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F1%2F217035_7290002824640.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F1%2F217035_7290002824640.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F1%2F217035_7290002824640.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:גבינה לבנה,7290002824183,גבינה לבנה 5% סקי 500 גרם - מחיר בפיקוח ממשלתי,,גבינה 5%,"גבינה לבנה 5% סקי 500 גרם - מחיר בפיקוח ממשלתי
סקי | 500 גרם
‏11.62 ‏₪
‏2.32 ‏₪ / 100 גרם",גבינה לבנה 5% סקי 500 גרם - מחיר בפיקוח ממשלתי,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F1%2F212339_7290002824183.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F1%2F212339_7290002824183.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F1%2F212339_7290002824183.jpg&w=384&q=75 2x"
